D:\Data\IMG\center_2022_11_15_13_29_27_927.jpg, D:\Data\IMG\left_2022_11_15_13_29_27_927.jpg, D:\Data\IMG\right_2022_11_15_13_29_27_927.jpg, 0, 0, 0, 2.341134E-05
D:\Data\IMG\center_2022_11_15_13_29_28_028.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_028.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_028.jpg, 0, 0, 0, 2.203019E-05
D:\Data\IMG\center_2022_11_15_13_29_28_130.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_130.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_130.jpg, 0, 0.2882685, 0, 0.1916319
D:\Data\IMG\center_2022_11_15_13_29_28_231.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_231.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_231.jpg, 0, 0.5940078, 0, 0.7450386
D:\Data\IMG\center_2022_11_15_13_29_28_331.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_331.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_331.jpg, 0, 0.888619, 0, 1.674334
D:\Data\IMG\center_2022_11_15_13_29_28_433.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_433.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_433.jpg, 0, 1, 0, 2.845104
D:\Data\IMG\center_2022_11_15_13_29_28_533.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_533.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_533.jpg, 0, 1, 0, 4.016456
D:\Data\IMG\center_2022_11_15_13_29_28_633.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_633.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_633.jpg, 0, 1, 0, 5.180552
D:\Data\IMG\center_2022_11_15_13_29_28_735.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_735.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_735.jpg, 0, 1, 0, 6.333137
D:\Data\IMG\center_2022_11_15_13_29_28_837.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_837.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_837.jpg, 0, 1, 0, 7.474549
D:\Data\IMG\center_2022_11_15_13_29_28_939.jpg, D:\Data\IMG\left_2022_11_15_13_29_28_939.jpg, D:\Data\IMG\right_2022_11_15_13_29_28_939.jpg, 0, 1, 0, 8.829627
D:\Data\IMG\center_2022_11_15_13_29_29_040.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_040.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_040.jpg, 0, 1, 0, 9.946745
D:\Data\IMG\center_2022_11_15_13_29_29_141.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_141.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_141.jpg, 0, 1, 0, 11.05286
D:\Data\IMG\center_2022_11_15_13_29_29_243.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_243.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_243.jpg, 0, 1, 0, 11.89945
D:\Data\IMG\center_2022_11_15_13_29_29_344.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_344.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_344.jpg, 0, 1, 0, 13.10856
D:\Data\IMG\center_2022_11_15_13_29_29_445.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_445.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_445.jpg, 0, 1, 0, 14.11304
D:\Data\IMG\center_2022_11_15_13_29_29_545.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_545.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_545.jpg, 0, 1, 0, 15.46741
D:\Data\IMG\center_2022_11_15_13_29_29_647.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_647.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_647.jpg, 0, 1, 0, 16.29826
D:\Data\IMG\center_2022_11_15_13_29_29_748.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_748.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_748.jpg, 0, 1, 0, 17.56422
D:\Data\IMG\center_2022_11_15_13_29_29_850.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_850.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_850.jpg, 0, 1, 0, 18.4131
D:\Data\IMG\center_2022_11_15_13_29_29_951.jpg, D:\Data\IMG\left_2022_11_15_13_29_29_951.jpg, D:\Data\IMG\right_2022_11_15_13_29_29_951.jpg, 0, 1, 0, 19.58636
D:\Data\IMG\center_2022_11_15_13_29_30_052.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_052.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_052.jpg, 0, 1, 0, 20.48707
D:\Data\IMG\center_2022_11_15_13_29_30_153.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_153.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_153.jpg, 0, 1, 0, 21.56688
D:\Data\IMG\center_2022_11_15_13_29_30_255.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_255.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_255.jpg, 0, 1, 0, 22.51287
D:\Data\IMG\center_2022_11_15_13_29_30_356.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_356.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_356.jpg, 0, 1, 0, 23.5135
D:\Data\IMG\center_2022_11_15_13_29_30_458.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_458.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_458.jpg, 0, 1, 0, 24.47719
D:\Data\IMG\center_2022_11_15_13_29_30_559.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_559.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_559.jpg, 0, 1, 0, 25.6296
D:\Data\IMG\center_2022_11_15_13_29_30_661.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_661.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_661.jpg, 0, 1, 0, 26.57857
D:\Data\IMG\center_2022_11_15_13_29_30_762.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_762.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_762.jpg, 0, 1, 0, 27.51782
D:\Data\IMG\center_2022_11_15_13_29_30_863.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_863.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_863.jpg, 0, 1, 0, 28.44765
D:\Data\IMG\center_2022_11_15_13_29_30_963.jpg, D:\Data\IMG\left_2022_11_15_13_29_30_963.jpg, D:\Data\IMG\right_2022_11_15_13_29_30_963.jpg, -0.08420701, 1, 0, 29.3563
D:\Data\IMG\center_2022_11_15_13_29_31_065.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_065.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_065.jpg, 0, 1, 0, 30.18655
D:\Data\IMG\center_2022_11_15_13_29_31_166.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_166.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_166.jpg, 0, 1, 0, 30.18995
D:\Data\IMG\center_2022_11_15_13_29_31_268.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_268.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_268.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2022_11_15_13_29_31_369.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_369.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_369.jpg, 0, 1, 0, 30.18996
D:\Data\IMG\center_2022_11_15_13_29_31_470.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_470.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_470.jpg, 0, 1, 0, 30.18996
D:\Data\IMG\center_2022_11_15_13_29_31_571.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_571.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_571.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2022_11_15_13_29_31_672.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_672.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_672.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2022_11_15_13_29_31_774.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_774.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_774.jpg, 0, 1, 0, 30.18998
D:\Data\IMG\center_2022_11_15_13_29_31_876.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_876.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_876.jpg, 0, 1, 0, 30.18996
D:\Data\IMG\center_2022_11_15_13_29_31_978.jpg, D:\Data\IMG\left_2022_11_15_13_29_31_978.jpg, D:\Data\IMG\right_2022_11_15_13_29_31_978.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2022_11_15_13_29_32_080.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_080.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_080.jpg, 0, 1, 0, 30.18998
D:\Data\IMG\center_2022_11_15_13_29_32_181.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_181.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_181.jpg, 0, 1, 0, 30.18996
D:\Data\IMG\center_2022_11_15_13_29_32_284.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_284.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_284.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2022_11_15_13_29_32_385.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_385.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_385.jpg, -0.1340343, 1, 0, 30.18514
D:\Data\IMG\center_2022_11_15_13_29_32_490.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_490.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_490.jpg, 0, 1, 0, 30.18991
D:\Data\IMG\center_2022_11_15_13_29_32_593.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_593.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_593.jpg, 0, 1, 0, 30.18999
D:\Data\IMG\center_2022_11_15_13_29_32_694.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_694.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_694.jpg, 0, 1, 0, 30.18999
D:\Data\IMG\center_2022_11_15_13_29_32_794.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_794.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_794.jpg, 0, 1, 0, 30.19
D:\Data\IMG\center_2022_11_15_13_29_32_896.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_896.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_896.jpg, 0, 1, 0, 30.18999
D:\Data\IMG\center_2022_11_15_13_29_32_998.jpg, D:\Data\IMG\left_2022_11_15_13_29_32_998.jpg, D:\Data\IMG\right_2022_11_15_13_29_32_998.jpg, 0, 1, 0, 30.19
D:\Data\IMG\center_2022_11_15_13_29_33_098.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_098.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_098.jpg, 0, 1, 0, 30.19
D:\Data\IMG\center_2022_11_15_13_29_33_201.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_201.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_201.jpg, 0, 1, 0, 30.19001
D:\Data\IMG\center_2022_11_15_13_29_33_302.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_302.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_302.jpg, 0, 1, 0, 30.19
D:\Data\IMG\center_2022_11_15_13_29_33_405.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_405.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_405.jpg, 0, 0.8956987, 0, 30.1765
D:\Data\IMG\center_2022_11_15_13_29_33_504.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_504.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_504.jpg, 0, 0.600081, 0, 30.09935
D:\Data\IMG\center_2022_11_15_13_29_33_607.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_607.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_607.jpg, 0, 0.3015717, 0, 30.02445
D:\Data\IMG\center_2022_11_15_13_29_33_708.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_708.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_708.jpg, 0, 0, 0, 29.88773
D:\Data\IMG\center_2022_11_15_13_29_33_811.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_811.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_811.jpg, 0, 0, 0, 29.58329
D:\Data\IMG\center_2022_11_15_13_29_33_914.jpg, D:\Data\IMG\left_2022_11_15_13_29_33_914.jpg, D:\Data\IMG\right_2022_11_15_13_29_33_914.jpg, 0, 0, 0, 29.28482
D:\Data\IMG\center_2022_11_15_13_29_34_015.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_015.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_015.jpg, 0, 0, 0, 28.9893
D:\Data\IMG\center_2022_11_15_13_29_34_117.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_117.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_117.jpg, 0, 0, 0, 28.69675
D:\Data\IMG\center_2022_11_15_13_29_34_218.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_218.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_218.jpg, 0, 0, 0, 28.40714
D:\Data\IMG\center_2022_11_15_13_29_34_320.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_320.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_320.jpg, 0, 0, 0, 28.06345
D:\Data\IMG\center_2022_11_15_13_29_34_421.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_421.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_421.jpg, 0, 0, 0, 27.78021
D:\Data\IMG\center_2022_11_15_13_29_34_521.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_521.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_521.jpg, 0, 0, 0, 27.49981
D:\Data\IMG\center_2022_11_15_13_29_34_623.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_623.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_623.jpg, 0, 0, 0, 27.22223
D:\Data\IMG\center_2022_11_15_13_29_34_723.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_723.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_723.jpg, 0, 0, 0, 26.94743
D:\Data\IMG\center_2022_11_15_13_29_34_824.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_824.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_824.jpg, 0, 0, 0, 26.6754
D:\Data\IMG\center_2022_11_15_13_29_34_925.jpg, D:\Data\IMG\left_2022_11_15_13_29_34_925.jpg, D:\Data\IMG\right_2022_11_15_13_29_34_925.jpg, 0, 0, 0, 26.40611
D:\Data\IMG\center_2022_11_15_13_29_35_026.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_026.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_026.jpg, 0, 0, 0, 26.13951
D:\Data\IMG\center_2022_11_15_13_29_35_128.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_128.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_128.jpg, 0, 0, 0, 25.8756
D:\Data\IMG\center_2022_11_15_13_29_35_228.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_228.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_228.jpg, 0, 0, 0, 25.61433
D:\Data\IMG\center_2022_11_15_13_29_35_328.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_328.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_328.jpg, 0, 0, 0, 25.35569
D:\Data\IMG\center_2022_11_15_13_29_35_431.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_431.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_431.jpg, 0, 0, 0, 25.09965
D:\Data\IMG\center_2022_11_15_13_29_35_533.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_533.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_533.jpg, 0, 0, 0, 24.84618
D:\Data\IMG\center_2022_11_15_13_29_35_634.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_634.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_634.jpg, 0, 0, 0, 24.61568
D:\Data\IMG\center_2022_11_15_13_29_35_736.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_736.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_736.jpg, 0, 0, 0, 24.32604
D:\Data\IMG\center_2022_11_15_13_29_35_836.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_836.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_836.jpg, -0.1397673, 0, 0, 24.1124
D:\Data\IMG\center_2022_11_15_13_29_35_937.jpg, D:\Data\IMG\left_2022_11_15_13_29_35_937.jpg, D:\Data\IMG\right_2022_11_15_13_29_35_937.jpg, 0, 0, 0, 23.81378
D:\Data\IMG\center_2022_11_15_13_29_36_036.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_036.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_036.jpg, 0, 0, 0, 23.60424
D:\Data\IMG\center_2022_11_15_13_29_36_138.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_138.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_138.jpg, 0, 0, 0, 23.35192
D:\Data\IMG\center_2022_11_15_13_29_36_237.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_237.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_237.jpg, 0, 0, 0, 23.12406
D:\Data\IMG\center_2022_11_15_13_29_36_339.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_339.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_339.jpg, 0, 0, 0, 22.84462
D:\Data\IMG\center_2022_11_15_13_29_36_441.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_441.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_441.jpg, 0, 0, 0, 22.61447
D:\Data\IMG\center_2022_11_15_13_29_36_542.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_542.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_542.jpg, 0, 0.0590781, 0, 22.38778
D:\Data\IMG\center_2022_11_15_13_29_36_643.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_643.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_643.jpg, 0, 0.1517901, 0, 22.37756
D:\Data\IMG\center_2022_11_15_13_29_36_744.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_744.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_744.jpg, 0, 0, 0, 22.20451
D:\Data\IMG\center_2022_11_15_13_29_36_846.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_846.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_846.jpg, -0.0761316, 0, 0, 21.97888
D:\Data\IMG\center_2022_11_15_13_29_36_947.jpg, D:\Data\IMG\left_2022_11_15_13_29_36_947.jpg, D:\Data\IMG\right_2022_11_15_13_29_36_947.jpg, 0, 0, 0, 21.75275
D:\Data\IMG\center_2022_11_15_13_29_37_048.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_048.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_048.jpg, 0, 0, 0, 21.53325
D:\Data\IMG\center_2022_11_15_13_29_37_150.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_150.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_150.jpg, 0, 0, 0, 21.31762
D:\Data\IMG\center_2022_11_15_13_29_37_251.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_251.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_251.jpg, 0, 0, 0, 21.10316
D:\Data\IMG\center_2022_11_15_13_29_37_353.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_353.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_353.jpg, -0.2377589, 0, 0, 20.86265
D:\Data\IMG\center_2022_11_15_13_29_37_455.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_455.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_455.jpg, 0, 0, 0, 20.64673
D:\Data\IMG\center_2022_11_15_13_29_37_555.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_555.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_555.jpg, 0, 0, 0, 20.43948
D:\Data\IMG\center_2022_11_15_13_29_37_655.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_655.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_655.jpg, 0, 0, 0, 20.23215
D:\Data\IMG\center_2022_11_15_13_29_37_755.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_755.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_755.jpg, 0, 0, 0, 20.03139
D:\Data\IMG\center_2022_11_15_13_29_37_857.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_857.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_857.jpg, -0.1485054, 0.073608, 0, 19.82854
D:\Data\IMG\center_2022_11_15_13_29_37_959.jpg, D:\Data\IMG\left_2022_11_15_13_29_37_959.jpg, D:\Data\IMG\right_2022_11_15_13_29_37_959.jpg, -0.2201925, 0.3774351, 0, 19.85391
D:\Data\IMG\center_2022_11_15_13_29_38_061.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_061.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_061.jpg, 0, 0.1242891, 0, 20.04722
D:\Data\IMG\center_2022_11_15_13_29_38_162.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_162.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_162.jpg, 0, 0, 0, 19.85176
D:\Data\IMG\center_2022_11_15_13_29_38_264.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_264.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_264.jpg, 0, 0, 0, 19.70967
D:\Data\IMG\center_2022_11_15_13_29_38_367.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_367.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_367.jpg, -0.0551682, 0, 0, 19.28796
D:\Data\IMG\center_2022_11_15_13_29_38_468.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_468.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_468.jpg, -0.2751954, 0.2033388, 0, 19.43908
D:\Data\IMG\center_2022_11_15_13_29_38_570.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_570.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_570.jpg, 0, 0.1116008, 0, 19.19655
D:\Data\IMG\center_2022_11_15_13_29_38_671.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_671.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_671.jpg, 0, 0, 0, 19.37177
D:\Data\IMG\center_2022_11_15_13_29_38_772.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_772.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_772.jpg, 0, 0, 0, 18.7773
D:\Data\IMG\center_2022_11_15_13_29_38_874.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_874.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_874.jpg, 0, 0, 0, 19.02306
D:\Data\IMG\center_2022_11_15_13_29_38_976.jpg, D:\Data\IMG\left_2022_11_15_13_29_38_976.jpg, D:\Data\IMG\right_2022_11_15_13_29_38_976.jpg, -0.0528552, 0.0751752, 0, 18.36793
D:\Data\IMG\center_2022_11_15_13_29_39_076.jpg, D:\Data\IMG\left_2022_11_15_13_29_39_076.jpg, D:\Data\IMG\right_2022_11_15_13_29_39_076.jpg, -0.2278597, 0.3520501, 0, 18.85945
D:\Data\IMG\center_2022_11_15_13_29_39_179.jpg, D:\Data\IMG\left_2022_11_15_13_29_39_179.jpg, D:\Data\IMG\right_2022_11_15_13_29_39_179.jpg, 0, 0.010054, 0, 18.50242
D:\Data\IMG\center_2022_11_15_13_29_39_279.jpg, D:\Data\IMG\left_2022_11_15_13_29_39_279.jpg, D:\Data\IMG\right_2022_11_15_13_29_39_279.jpg, 0, 0, 0, 18.75007
